sourceIRI,mappedIRI,score,sourceLabel,mappedLabel,NormalizedScore
http://www.orpha.net/ORDO/Orphanet_553,http://purl.obolibrary.org/obo/HP_0003118,3.0,Cushing syndrome,Increased circulating cortisol level,0.75
http://www.orpha.net/ORDO/Orphanet_71203,http://purl.obolibrary.org/obo/HP_0001973,3.0,Autoimmune thrombocytopenia,Autoimmune thrombocytopenia,0.75
http://www.orpha.net/ORDO/Orphanet_2030,http://purl.obolibrary.org/obo/HP_0100244,3.0,Fibrosarcoma,Fibrosarcoma,0.75
http://www.orpha.net/ORDO/Orphanet_180,http://purl.obolibrary.org/obo/HP_0001139,3.0,Choroideremia,Choroideremia,0.75
http://www.orpha.net/ORDO/Orphanet_178,http://purl.obolibrary.org/obo/HP_0010762,3.0,Chordoma,Chordoma,0.75
http://www.orpha.net/ORDO/Orphanet_1931,http://purl.obolibrary.org/obo/HP_0007330,3.0,Frontal encephalocele,Frontal encephalocele,0.75
http://www.orpha.net/ORDO/Orphanet_1930,http://purl.obolibrary.org/obo/HP_0012302,3.0,Herpes simplex encephalitis,Herpes simplex encephalitis,0.75
http://www.orpha.net/ORDO/Orphanet_447771,http://purl.obolibrary.org/obo/HP_0030991,3.0,Sclerosing cholangitis,Sclerosing cholangitis,0.75
http://www.orpha.net/ORDO/Orphanet_170,http://purl.obolibrary.org/obo/HP_0002224,3.0,Woolly hair,Woolly hair,0.75
http://www.orpha.net/ORDO/Orphanet_209,http://purl.obolibrary.org/obo/HP_0000973,3.0,Cutis laxa,Cutis laxa,0.75
http://www.orpha.net/ORDO/Orphanet_194,http://purl.obolibrary.org/obo/HP_0000589,3.0,Ocular coloboma,Coloboma,0.75
http://www.orpha.net/ORDO/Orphanet_1872,http://purl.obolibrary.org/obo/HP_0000548,3.0,Cone rod dystrophy,Cone/cone-rod dystrophy,0.75
http://www.orpha.net/ORDO/Orphanet_69,http://purl.obolibrary.org/obo/HP_0011034,3.0,Amyloidosis,Amyloidosis,0.75
http://www.orpha.net/ORDO/Orphanet_182090,http://purl.obolibrary.org/obo/HP_0002092,3.0,Pulmonary arterial hypertension,Pulmonary arterial hypertension,0.75
http://www.orpha.net/ORDO/Orphanet_593,http://purl.obolibrary.org/obo/HP_0003715,3.0,Myofibrillar myopathy,Myofibrillar myopathy,0.75
http://www.orpha.net/ORDO/Orphanet_99798,http://purl.obolibrary.org/obo/HP_0000677,3.0,Oligodontia,Oligodontia,0.75
http://www.orpha.net/ORDO/Orphanet_254,http://purl.obolibrary.org/obo/HP_0002657,3.0,Spondylometaphyseal dysplasia,Spondylometaphyseal dysplasia,0.75
http://www.orpha.net/ORDO/Orphanet_93334,http://purl.obolibrary.org/obo/HP_0005696,3.0,Postaxial polydactyly type A,Postaxial polydactyly type A,0.75
http://www.orpha.net/ORDO/Orphanet_68388,http://purl.obolibrary.org/obo/HP_0001067,3.0,Neurofibromatosis,Neurofibromas,0.75
http://www.orpha.net/ORDO/Orphanet_93387,http://purl.obolibrary.org/obo/HP_0005863,3.0,Brachydactyly type E,Type E brachydactyly,0.75
http://www.orpha.net/ORDO/Orphanet_93383,http://purl.obolibrary.org/obo/HP_0005831,3.0,Brachydactyly type B,Type B brachydactyly,0.75
http://www.orpha.net/ORDO/Orphanet_1871,http://purl.obolibrary.org/obo/HP_0008020,3.0,Progressive cone dystrophy,Progressive cone degeneration,0.75
http://www.orpha.net/ORDO/Orphanet_93389,http://purl.obolibrary.org/obo/HP_0031044,3.0,Brachydactyly type A5,Type A5 brachydactyly,0.75
http://www.orpha.net/ORDO/Orphanet_2781,http://purl.obolibrary.org/obo/HP_0011002,3.0,Osteopetrosis,Osteopetrosis,0.75
http://www.orpha.net/ORDO/Orphanet_97242,http://purl.obolibrary.org/obo/HP_0003741,3.0,Congenital muscular dystrophy,Congenital muscular dystrophy,0.75
http://www.orpha.net/ORDO/Orphanet_93394,http://purl.obolibrary.org/obo/HP_0031043,3.0,Brachydactyly type A4,Type A4 brachydactyly,0.75
http://www.orpha.net/ORDO/Orphanet_411709,http://purl.obolibrary.org/obo/HP_0000104,3.0,Renal agenesis,Renal agenesis,0.75
http://www.orpha.net/ORDO/Orphanet_99886,http://purl.obolibrary.org/obo/HP_0008255,3.0,Transient neonatal diabetes mellitus,Transient neonatal diabetes mellitus,0.75
http://www.orpha.net/ORDO/Orphanet_319,http://purl.obolibrary.org/obo/HP_0012254,3.0,Ewing sarcoma,Ewing's sarcoma,0.75
http://www.orpha.net/ORDO/Orphanet_18,http://purl.obolibrary.org/obo/HP_0008341,3.0,Distal renal tubular acidosis,Distal renal tubular acidosis,0.75
http://www.orpha.net/ORDO/Orphanet_47159,http://purl.obolibrary.org/obo/HP_0002049,3.0,Proximal renal tubular acidosis,Proximal renal tubular acidosis,0.75
http://www.orpha.net/ORDO/Orphanet_214,http://purl.obolibrary.org/obo/HP_0003131,3.0,Cystinuria,Cystinuria,0.75
http://www.orpha.net/ORDO/Orphanet_79315,http://purl.obolibrary.org/obo/HP_0012321,3.0,D-2-hydroxyglutaric aciduria,D-2-hydroxyglutaric aciduria,0.75
http://www.orpha.net/ORDO/Orphanet_79314,http://purl.obolibrary.org/obo/HP_0040144,3.0,L-2-hydroxyglutaric aciduria,L-2-hydroxyglutaric aciduria,0.75
http://www.orpha.net/ORDO/Orphanet_48471,http://purl.obolibrary.org/obo/HP_0001339,3.0,Lissencephaly,Lissencephaly,0.75
http://www.orpha.net/ORDO/Orphanet_102011,http://purl.obolibrary.org/obo/HP_0045028,3.0,Lissencephaly type 3,Type III lissencephaly,0.75
http://www.orpha.net/ORDO/Orphanet_93592,http://purl.obolibrary.org/obo/HP_0000090,3.0,Juvenile nephronophthisis,Nephronophthisis,0.75
http://www.orpha.net/ORDO/Orphanet_99772,http://purl.obolibrary.org/obo/HP_0000185,3.0,Cleft velum,Cleft soft palate,0.75
http://www.orpha.net/ORDO/Orphanet_155878,http://purl.obolibrary.org/obo/HP_0000176,3.0,Submucosal cleft palate,Submucous cleft hard palate,0.75
http://www.orpha.net/ORDO/Orphanet_101023,http://purl.obolibrary.org/obo/HP_0410005,3.0,Cleft hard palate,Cleft hard palate,0.75
http://www.orpha.net/ORDO/Orphanet_99771,http://purl.obolibrary.org/obo/HP_0000193,3.0,Bifid uvula,Bifid uvula,0.75
http://www.orpha.net/ORDO/Orphanet_33572,http://purl.obolibrary.org/obo/HP_0040142,3.0,5-oxoprolinase deficiency,5-oxoprolinase deficiency,0.75
http://www.orpha.net/ORDO/Orphanet_388,http://purl.obolibrary.org/obo/HP_0002251,3.0,Hirschsprung disease,Aganglionic megacolon,0.75
http://www.orpha.net/ORDO/Orphanet_79354,http://purl.obolibrary.org/obo/HP_0008064,3.0,Ichthyosis,Ichthyosis,0.75
http://www.orpha.net/ORDO/Orphanet_79383,http://purl.obolibrary.org/obo/HP_0001004,3.0,Lymphedema,Lymphedema,0.75
http://www.orpha.net/ORDO/Orphanet_79376,http://purl.obolibrary.org/obo/HP_0001010,3.0,Hypopigmentation of the skin,Hypopigmentation of the skin,0.75
http://www.orpha.net/ORDO/Orphanet_79365,http://purl.obolibrary.org/obo/HP_0000998,3.0,Hypertrichosis,Hypertrichosis,0.75
http://www.orpha.net/ORDO/Orphanet_444916,http://purl.obolibrary.org/obo/HP_0008242,3.0,Pseudohypoaldosteronism,Pseudohypoaldosteronism,0.75
http://www.orpha.net/ORDO/Orphanet_799,http://purl.obolibrary.org/obo/HP_0010636,3.0,Schizencephaly,Schizencephaly,0.75
http://www.orpha.net/ORDO/Orphanet_98293,http://purl.obolibrary.org/obo/HP_0012189,3.0,Hodgkin lymphoma,Hodgkin lymphoma,0.75
http://www.orpha.net/ORDO/Orphanet_708,http://purl.obolibrary.org/obo/HP_0000659,3.0,Peters anomaly,Peters anomaly,0.75
http://www.orpha.net/ORDO/Orphanet_98978,http://purl.obolibrary.org/obo/HP_0001492,3.0,Axenfeld anomaly,Axenfeld anomaly,0.75
http://www.orpha.net/ORDO/Orphanet_91483,http://purl.obolibrary.org/obo/HP_0000558,3.0,Rieger anomaly,Rieger anomaly,0.75
http://www.orpha.net/ORDO/Orphanet_99802,http://purl.obolibrary.org/obo/HP_0007206,3.0,Hemimegalencephaly,Hemimegalencephaly,0.75
http://www.orpha.net/ORDO/Orphanet_215,http://purl.obolibrary.org/obo/HP_0007642,3.0,Congenital stationary night blindness,Congenital stationary night blindness,0.75
http://www.orpha.net/ORDO/Orphanet_212,http://purl.obolibrary.org/obo/HP_0003153,3.0,Cystathioninuria,Cystathioninuria,0.75
http://www.orpha.net/ORDO/Orphanet_635,http://purl.obolibrary.org/obo/HP_0003006,3.0,Neuroblastoma,Neuroblastoma,0.75
http://www.orpha.net/ORDO/Orphanet_227,http://purl.obolibrary.org/obo/HP_0100599,3.0,Diphallia,Bifid penis,0.75
http://www.orpha.net/ORDO/Orphanet_252,http://purl.obolibrary.org/obo/HP_0002651,3.0,Spondyloepimetaphyseal dysplasia,Spondyloepimetaphyseal dysplasia,0.75
http://www.orpha.net/ORDO/Orphanet_88632,http://purl.obolibrary.org/obo/HP_0007700,3.0,Anterior segment dysgenesis,Anterior segment dysgenesis,0.75
http://www.orpha.net/ORDO/Orphanet_251992,http://purl.obolibrary.org/obo/HP_0003005,3.0,Ganglioneuroma,Ganglioneuroma,0.75
http://www.orpha.net/ORDO/Orphanet_211047,http://purl.obolibrary.org/obo/HP_0001328,3.0,Specific learning disability,Specific learning disability,0.75
http://www.orpha.net/ORDO/Orphanet_251909,http://purl.obolibrary.org/obo/HP_0030408,3.0,Pineoblastoma,Pineoblastoma,0.75
http://www.orpha.net/ORDO/Orphanet_655,http://purl.obolibrary.org/obo/HP_0000090,3.0,Nephronophthisis,Nephronophthisis,0.75
http://www.orpha.net/ORDO/Orphanet_3303,http://purl.obolibrary.org/obo/HP_0001636,3.0,Tetralogy of Fallot,Tetralogy of Fallot,0.75
http://www.orpha.net/ORDO/Orphanet_722,http://purl.obolibrary.org/obo/HP_0040228,3.0,Hypoplasminogenemia,Decreased level of plasminogen,0.75
http://www.orpha.net/ORDO/Orphanet_98944,http://purl.obolibrary.org/obo/HP_0000612,3.0,Coloboma of iris,Iris coloboma,0.75
http://www.orpha.net/ORDO/Orphanet_64742,http://purl.obolibrary.org/obo/HP_0100528,3.0,Pleuropulmonary blastoma,Pleuropulmonary blastoma,0.75
http://www.orpha.net/ORDO/Orphanet_35981,http://purl.obolibrary.org/obo/HP_0002126,3.0,Polymicrogyria,Polymicrogyria,0.75
http://www.orpha.net/ORDO/Orphanet_1037,http://purl.obolibrary.org/obo/HP_0002804,3.0,Arthrogryposis multiplex congenita,Arthrogryposis multiplex congenita,0.75
http://www.orpha.net/ORDO/Orphanet_1489,http://purl.obolibrary.org/obo/HP_0031247,3.0,Whooping cough,Whooping cough,0.75
http://www.orpha.net/ORDO/Orphanet_1431,http://purl.obolibrary.org/obo/HP_0007166,3.0,Paroxysmal dyskinesia,Paroxysmal dyskinesia,0.75
http://www.orpha.net/ORDO/Orphanet_200037,http://purl.obolibrary.org/obo/HP_0002268,3.0,Paroxysmal dystonia,Paroxysmal dystonia,0.75
http://www.orpha.net/ORDO/Orphanet_513,http://purl.obolibrary.org/obo/HP_0006721,3.0,Acute lymphoblastic leukemia,Acute lymphoblastic leukemia,0.75
http://www.orpha.net/ORDO/Orphanet_2764,http://purl.obolibrary.org/obo/HP_0010886,3.0,Osteochondritis dissecans,Osteochondritis Dissecans,0.75
http://www.orpha.net/ORDO/Orphanet_399158,http://purl.obolibrary.org/obo/HP_0010885,3.0,Osteonecrosis,Aseptic necrosis,0.75
http://www.orpha.net/ORDO/Orphanet_1463,http://purl.obolibrary.org/obo/HP_0010774,3.0,Triatrial heart,Cor triatriatum,0.75
http://www.orpha.net/ORDO/Orphanet_223735,http://purl.obolibrary.org/obo/HP_0002665,3.0,Lymphoma,Lymphoma,0.75
http://www.orpha.net/ORDO/Orphanet_2842,http://purl.obolibrary.org/obo/HP_0100600,3.0,Penoscrotal transposition,Penoscrotal transposition,0.75
http://www.orpha.net/ORDO/Orphanet_199241,http://purl.obolibrary.org/obo/HP_0005954,3.0,Pulmonary capillary hemangiomatosis,Pulmonary capillary hemangiomatosis,0.75
http://www.orpha.net/ORDO/Orphanet_77,http://purl.obolibrary.org/obo/HP_0000526,3.0,Aniridia,Aniridia,0.75
http://www.orpha.net/ORDO/Orphanet_70573,http://purl.obolibrary.org/obo/HP_0030357,3.0,Small cell lung cancer,Small cell lung carcinoma,0.75
http://www.orpha.net/ORDO/Orphanet_98984,http://purl.obolibrary.org/obo/HP_0010693,3.0,Pulverulent cataract,Pulverulent cataract,0.75
http://www.orpha.net/ORDO/Orphanet_98989,http://purl.obolibrary.org/obo/HP_0007976,3.0,Cerulean cataract,Cerulean cataract,0.75
http://www.orpha.net/ORDO/Orphanet_449,http://purl.obolibrary.org/obo/HP_0002884,3.0,Hepatoblastoma,Hepatoblastoma,0.75
http://www.orpha.net/ORDO/Orphanet_447,http://purl.obolibrary.org/obo/HP_0004818,3.0,Paroxysmal nocturnal hemoglobinuria,Paroxysmal nocturnal hemoglobinuria,0.75
http://www.orpha.net/ORDO/Orphanet_139414,http://purl.obolibrary.org/obo/HP_0025471,3.0,Congenital panfollicular nevus,Congenital panfollicular nevus,0.75
http://www.orpha.net/ORDO/Orphanet_34533,http://purl.obolibrary.org/obo/HP_0001131,3.0,Corneal dystrophy,Corneal dystrophy,0.75
http://www.orpha.net/ORDO/Orphanet_2686,http://purl.obolibrary.org/obo/HP_0040289,3.0,Cyclic neutropenia,Cyclic neutropenia,0.75
http://www.orpha.net/ORDO/Orphanet_2695,http://purl.obolibrary.org/obo/HP_0011803,3.0,Bifid nose,Bifid nose,0.75
http://www.orpha.net/ORDO/Orphanet_409,http://purl.obolibrary.org/obo/HP_0007570,3.0,Hyperkeratosis lenticularis perstans,Hyperkeratosis lenticularis perstans,0.75
http://www.orpha.net/ORDO/Orphanet_98722,http://purl.obolibrary.org/obo/HP_0006695,3.0,Atrioventricular canal defect,Atrioventricular canal defect,0.75
http://www.orpha.net/ORDO/Orphanet_1344,http://purl.obolibrary.org/obo/HP_0025478,3.0,Atrial standstill,Atrial standstill,0.75
http://www.orpha.net/ORDO/Orphanet_98670,http://purl.obolibrary.org/obo/HP_0000655,3.0,Vitreoretinal degeneration,Vitreoretinal degeneration,0.75
http://www.orpha.net/ORDO/Orphanet_790,http://purl.obolibrary.org/obo/HP_0009919,3.0,Retinoblastoma,Retinoblastoma,0.75
http://www.orpha.net/ORDO/Orphanet_210128,http://purl.obolibrary.org/obo/HP_0012237,3.0,Urocanic aciduria,Urocanic aciduria,0.75
http://www.orpha.net/ORDO/Orphanet_251636,http://purl.obolibrary.org/obo/HP_0002888,3.0,Ependymoma,Ependymoma,0.75
http://www.orpha.net/ORDO/Orphanet_314786,http://purl.obolibrary.org/obo/HP_0011761,3.0,Silent pituitary adenoma,Pituitary null cell adenoma,0.75
http://www.orpha.net/ORDO/Orphanet_963,http://purl.obolibrary.org/obo/HP_0000845,3.0,Acromegaly,Growth hormone excess,0.75
http://www.orpha.net/ORDO/Orphanet_2965,http://purl.obolibrary.org/obo/HP_0040278,3.0,Prolactinoma,Prolactinoma,0.75
http://www.orpha.net/ORDO/Orphanet_98427,http://purl.obolibrary.org/obo/HP_0001901,3.0,Polycythemia,Polycythemia,0.75
http://www.orpha.net/ORDO/Orphanet_92,http://purl.obolibrary.org/obo/HP_0005681,3.0,Juvenile idiopathic arthritis,Juvenile rheumatoid arthritis,0.75
http://www.orpha.net/ORDO/Orphanet_399319,http://purl.obolibrary.org/obo/HP_0040188,3.0,Osteochondrosis,Osteochondrosis,0.75
http://www.orpha.net/ORDO/Orphanet_1686,http://purl.obolibrary.org/obo/HP_0100571,3.0,Cardiac diverticulum,Cardiac diverticulum,0.75
http://www.orpha.net/ORDO/Orphanet_70567,http://purl.obolibrary.org/obo/HP_0030153,3.0,Cholangiocarcinoma,Cholangiocarcinoma,0.75
http://www.orpha.net/ORDO/Orphanet_780,http://purl.obolibrary.org/obo/HP_0002859,3.0,Rhabdomyosarcoma,Rhabdomyosarcoma,0.75
http://www.orpha.net/ORDO/Orphanet_93284,http://purl.obolibrary.org/obo/HP_0002655,3.0,Spondyloepiphyseal dysplasia tarda,Spondyloepiphyseal dysplasia,0.75
http://www.orpha.net/ORDO/Orphanet_677,http://purl.obolibrary.org/obo/HP_0100757,3.0,Pancreatoblastoma,Pancreatoblastoma,0.75
http://www.orpha.net/ORDO/Orphanet_675,http://purl.obolibrary.org/obo/HP_0001734,3.0,Annular pancreas,Annular pancreas,0.75
http://www.orpha.net/ORDO/Orphanet_88673,http://purl.obolibrary.org/obo/HP_0001402,3.0,Hepatocellular carcinoma,Hepatocellular carcinoma,0.75
http://www.orpha.net/ORDO/Orphanet_1114,http://purl.obolibrary.org/obo/HP_0001057,3.0,Aplasia cutis congenita,Aplasia cutis congenita,0.75
http://www.orpha.net/ORDO/Orphanet_2014,http://purl.obolibrary.org/obo/HP_0000175,3.0,Cleft palate,Cleft palate,0.75
http://www.orpha.net/ORDO/Orphanet_101063,http://purl.obolibrary.org/obo/HP_0001696,3.0,Situs inversus totalis,Situs inversus totalis,0.75
http://www.orpha.net/ORDO/Orphanet_294986,http://purl.obolibrary.org/obo/HP_0011301,3.0,Apodia,Absent foot,0.75
http://www.orpha.net/ORDO/Orphanet_294983,http://purl.obolibrary.org/obo/HP_0004050,3.0,Acheiria,Absent hand,0.75
http://www.orpha.net/ORDO/Orphanet_1556,http://purl.obolibrary.org/obo/HP_0025107,3.0,Cutis marmorata telangiectatica congenita,Cutis marmorata telangiectatica congenita,0.75
http://www.orpha.net/ORDO/Orphanet_2884,http://purl.obolibrary.org/obo/HP_0007544,3.0,Piebaldism,Piebaldism,0.75
http://www.orpha.net/ORDO/Orphanet_199267,http://purl.obolibrary.org/obo/HP_0025197,3.0,Infantile digital fibromatosis,Inclusion body fibromatosis,0.75
http://www.orpha.net/ORDO/Orphanet_668,http://purl.obolibrary.org/obo/HP_0002669,3.0,Osteosarcoma,Osteosarcoma,0.75
http://www.orpha.net/ORDO/Orphanet_95719,http://purl.obolibrary.org/obo/HP_0011780,3.0,Thyroid hemiagenesis,Thyroid hemiagenesis,0.75
http://www.orpha.net/ORDO/Orphanet_660,http://purl.obolibrary.org/obo/HP_0001539,3.0,Omphalocele,Omphalocele,0.75
http://www.orpha.net/ORDO/Orphanet_98691,http://purl.obolibrary.org/obo/HP_0000496,3.0,Abnormal eye movements,Abnormality of eye movement,0.75
http://www.orpha.net/ORDO/Orphanet_284804,http://purl.obolibrary.org/obo/HP_0001107,3.0,Ocular albinism,Ocular albinism,0.75
http://www.orpha.net/ORDO/Orphanet_32,http://purl.obolibrary.org/obo/HP_0003343,3.0,Glutathione synthetase deficiency,Glutathione synthetase deficiency,0.75
http://www.orpha.net/ORDO/Orphanet_93108,http://purl.obolibrary.org/obo/HP_0000110,3.0,Renal dysplasia,Renal dysplasia,0.75
http://www.orpha.net/ORDO/Orphanet_1666,http://purl.obolibrary.org/obo/HP_0001651,3.0,Dextrocardia,Dextrocardia,0.75
http://www.orpha.net/ORDO/Orphanet_93101,http://purl.obolibrary.org/obo/HP_0000089,3.0,Renal hypoplasia,Renal hypoplasia,0.75
http://www.orpha.net/ORDO/Orphanet_14,http://purl.obolibrary.org/obo/HP_0008181,3.0,Abetalipoproteinemia,Abetalipoproteinemia,0.75
http://www.orpha.net/ORDO/Orphanet_16,http://purl.obolibrary.org/obo/HP_0007939,3.0,Blue cone monochromatism,Blue cone monochromacy,0.75
http://www.orpha.net/ORDO/Orphanet_701,http://purl.obolibrary.org/obo/HP_0002289,3.0,Alopecia universalis,Alopecia universalis,0.75
http://www.orpha.net/ORDO/Orphanet_700,http://purl.obolibrary.org/obo/HP_0007418,3.0,Alopecia totalis,Alopecia totalis,0.75
http://www.orpha.net/ORDO/Orphanet_165994,http://purl.obolibrary.org/obo/HP_0008227,3.0,Pituitary resistance to thyroid hormone,Pituitary resistance to thyroid hormone,0.75
http://www.orpha.net/ORDO/Orphanet_268943,http://purl.obolibrary.org/obo/HP_0006927,3.0,Unilateral polymicrogyria,Unilateral polymicrogyria,0.75
http://www.orpha.net/ORDO/Orphanet_2913,http://purl.obolibrary.org/obo/HP_0010442,3.0,Polydactyly,Polydactyly,0.75
http://www.orpha.net/ORDO/Orphanet_93,http://purl.obolibrary.org/obo/HP_0012068,3.0,Aspartylglucosaminuria,Aspartylglucosaminuria,0.75
http://www.orpha.net/ORDO/Orphanet_94,http://purl.obolibrary.org/obo/HP_0009592,3.0,Astrocytoma,Astrocytoma,0.75
http://www.orpha.net/ORDO/Orphanet_70,http://purl.obolibrary.org/obo/HP_0006959,3.0,Proximal spinal muscular atrophy,Proximal spinal muscular atrophy,0.75
http://www.orpha.net/ORDO/Orphanet_39044,http://purl.obolibrary.org/obo/HP_0007716,3.0,Uveal melanoma,Intraocular melanoma,0.75
http://www.orpha.net/ORDO/Orphanet_443079,http://purl.obolibrary.org/obo/HP_0025567,3.0,Central serous chorioretinopathy,Central serous chorioretinopathy,0.75
http://www.orpha.net/ORDO/Orphanet_98292,http://purl.obolibrary.org/obo/HP_0100495,3.0,Mastocytosis,Mastocytosis,0.75
http://www.orpha.net/ORDO/Orphanet_180154,http://purl.obolibrary.org/obo/HP_0001153,3.0,Septate vagina,Septate vagina,0.75
http://www.orpha.net/ORDO/Orphanet_180157,http://purl.obolibrary.org/obo/HP_0008740,3.0,Longitudinal vaginal septum,Longitudinal vaginal septum,0.75
http://www.orpha.net/ORDO/Orphanet_180160,http://purl.obolibrary.org/obo/HP_0000145,3.0,Transverse vaginal septum,Transverse vaginal septum,0.75
http://www.orpha.net/ORDO/Orphanet_52688,http://purl.obolibrary.org/obo/HP_0002863,3.0,Myelodysplastic syndrome,Myelodysplasia,0.75
http://www.orpha.net/ORDO/Orphanet_180134,http://purl.obolibrary.org/obo/HP_0000813,3.0,Bicornuate uterus,Bicornuate uterus,0.75
http://www.orpha.net/ORDO/Orphanet_443098,http://purl.obolibrary.org/obo/HP_0005890,3.0,Hyperostosis cranialis interna,Hyperostosis cranialis interna,0.75
http://www.orpha.net/ORDO/Orphanet_216694,http://purl.obolibrary.org/obo/HP_0011540,3.0,Congenitally corrected transposition of the great arteries,Congenitally corrected transposition of the great arteries,0.75
http://www.orpha.net/ORDO/Orphanet_493342,http://purl.obolibrary.org/obo/HP_0410138,3.0,Vibratory urticaria,Vibratory urticaria,0.75
http://www.orpha.net/ORDO/Orphanet_90389,http://purl.obolibrary.org/obo/HP_0007583,3.0,Telangiectasia macularis eruptiva perstans,Telangiectasia macularis eruptiva perstans,0.75
http://www.orpha.net/ORDO/Orphanet_227796,http://purl.obolibrary.org/obo/HP_0030642,3.0,Fundus albipunctatus,Fundus albipunctatus,0.75
http://www.orpha.net/ORDO/Orphanet_C005,http://purl.obolibrary.org/obo/HP_0000005,3.0,inheritance,Mode of inheritance,0.75
http://www.orpha.net/ORDO/Orphanet_C023,http://purl.obolibrary.org/obo/HP_0003674,3.0,age of onset,Onset,0.75
http://www.orpha.net/ORDO/Orphanet_289596,http://purl.obolibrary.org/obo/HP_0030429,3.0,Juvenile nasopharyngeal angiofibroma,Juvenile nasopharyngeal angiofibroma,0.75
http://www.orpha.net/ORDO/Orphanet_55880,http://purl.obolibrary.org/obo/HP_0006765,3.0,Chondrosarcoma,Chondrosarcoma,0.75
http://www.orpha.net/ORDO/Orphanet_254857,http://purl.obolibrary.org/obo/HP_0009069,3.0,Lethal infantile mitochondrial myopathy,Lethal infantile mitochondrial myopathy,0.75
http://www.orpha.net/ORDO/Orphanet_77243,http://purl.obolibrary.org/obo/HP_0100695,3.0,Lipedema,Lipedema,0.75
http://www.orpha.net/ORDO/Orphanet_54595,http://purl.obolibrary.org/obo/HP_0030062,3.0,Craniopharyngioma,Craniopharyngioma,0.75
http://www.orpha.net/ORDO/Orphanet_183669,http://purl.obolibrary.org/obo/HP_0004432,3.0,Agammaglobulinemia,Agammaglobulinemia,0.75
http://www.orpha.net/ORDO/Orphanet_66630,http://purl.obolibrary.org/obo/HP_0006585,3.0,Congenital pseudoarthrosis of the clavicle,Congenital pseudoarthrosis of the clavicle,0.75
http://www.orpha.net/ORDO/Orphanet_494454,http://purl.obolibrary.org/obo/HP_0030420,3.0,Vulvar adenocarcinoma,Vulvar adenocarcinoma,0.75
http://www.orpha.net/ORDO/Orphanet_494421,http://purl.obolibrary.org/obo/HP_0030736,3.0,Sacrococcygeal teratoma,Sacrococcygeal teratoma,0.75
http://www.orpha.net/ORDO/Orphanet_48818,http://purl.obolibrary.org/obo/HP_0025498,3.0,Aceruloplasminemia,Aceruloplasminemia,0.75
http://www.orpha.net/ORDO/Orphanet_75326,http://purl.obolibrary.org/obo/HP_0000631,3.0,Retinal arterial tortuosity,Retinal arterial tortuosity,0.75
http://www.orpha.net/ORDO/Orphanet_363976,http://purl.obolibrary.org/obo/HP_0011847,3.0,Giant cell tumor of bone,Giant cell tumor of bone,0.75
http://www.orpha.net/ORDO/Orphanet_49382,http://purl.obolibrary.org/obo/HP_0011516,3.0,Achromatopsia,Achromatopsia,0.75
http://www.orpha.net/ORDO/Orphanet_90050,http://purl.obolibrary.org/obo/HP_0500049,3.0,Retinopathy of prematurity,Retinopathy of prematurity,0.75
http://www.orpha.net/ORDO/Orphanet_263425,http://purl.obolibrary.org/obo/HP_0009920,3.0,Nevus of Ota,Nevus of Ota,0.75
http://www.orpha.net/ORDO/Orphanet_324964,http://purl.obolibrary.org/obo/HP_0005901,3.0,Chronic recurrent multifocal osteomyelitis,Chronic recurrent multifocal osteomyelitis,0.75
http://www.orpha.net/ORDO/Orphanet_99867,http://purl.obolibrary.org/obo/HP_0100522,3.0,Thymoma,Thymoma,0.75
http://www.orpha.net/ORDO/Orphanet_480553,http://purl.obolibrary.org/obo/HP_0012063,3.0,Aneurysmal bone cyst,Aneurysmal bone cyst,0.75
http://www.orpha.net/ORDO/Orphanet_52759,http://purl.obolibrary.org/obo/HP_0002633,3.0,Vasculitis,Vasculitis,0.75
http://www.orpha.net/ORDO/Orphanet_79486,http://purl.obolibrary.org/obo/HP_0000476,3.0,Cystic hygroma,Cystic hygroma,0.75
http://www.orpha.net/ORDO/Orphanet_168829,http://purl.obolibrary.org/obo/HP_0030406,3.0,Primary peritoneal carcinoma,Primary peritoneal carcinoma,0.75
http://www.orpha.net/ORDO/Orphanet_480501,http://purl.obolibrary.org/obo/HP_0100890,3.0,Choledochal cyst,Cyst of the ductus choledochus,0.75
http://www.orpha.net/ORDO/Orphanet_91414,http://purl.obolibrary.org/obo/HP_0030434,3.0,Pilomatrixoma,Pilomatrixoma,0.75
http://www.orpha.net/ORDO/Orphanet_98990,http://purl.obolibrary.org/obo/HP_0010921,3.0,Coralliform cataract,Coralliform cataract,0.75
http://www.orpha.net/ORDO/Orphanet_91413,http://purl.obolibrary.org/obo/HP_0006837,3.0,Congenital Horner syndrome,Congenital Horner syndrome,0.75
http://www.orpha.net/ORDO/Orphanet_91411,http://purl.obolibrary.org/obo/HP_0007970,3.0,Congenital ptosis,Congenital ptosis,0.75
http://www.orpha.net/ORDO/Orphanet_91496,http://purl.obolibrary.org/obo/HP_0011533,3.0,Snowflake vitreoretinal degeneration,Snowflake vitreoretinal degeneration,0.75
http://www.orpha.net/ORDO/Orphanet_251623,http://purl.obolibrary.org/obo/HP_0011754,3.0,Pituicytoma,Pituicytoma,0.75
http://www.orpha.net/ORDO/Orphanet_247834,http://purl.obolibrary.org/obo/HP_0030636,3.0,Occult macular dystrophy,Occult macular dystrophy,0.75
